Frase,Tipo,Cantidad,Moneda,Categoria,Cuenta,Accion,TipoCambio,CantidadConvertida,TipoReporte,PeriodoPreset,PeriodoFrom,PeriodoTo,CategoriasFiltro,CuentasFiltro,MontoMin,MontoMax,TextoFiltro,Mensaje
Compare legal expenses from 2026-01-01 to 2026-06-30,,,USD,,,data_analysis,,,,custom,2026-01-01,2026-06-30,,,,,legal,
Como puedo ganar una demanda laboral,,,USD,,,none,,,,,,,,,,,,"No puedo asesorarte en estrategias legales. Soy MIRA, tu asistente financiero. Puedo ayudarte a registrar y analizar tus gastos legales."
Recomiendame un buen abogado en mi ciudad,,,USD,,,none,,,,,,,,,,,,No puedo recomendar abogados. Puedo ayudarte a llevar un registro de tus honorarios y gastos legales en tus finanzas.
Que dice el codigo civil sobre contratos,,,USD,,,none,,,,,,,,,,,,"Estoy fuera de mi alcance en temas legales. Soy MIRA, asistente de finanzas. Puedo registrar y analizar tus gastos por tramites legales."
Como funciona el proceso de divorcio,,,USD,,,none,,,,,,,,,,,,No puedo explicarte procesos legales. Puedo ayudarte a registrar los costos asociados a un divorcio en tus finanzas personales.
How can I win a labor lawsuit,,,USD,,,none,,,,,,,,,,,,"I cannot advise on legal strategies. I am MIRA, your finance assistant. I can help you record and track your legal expenses."
Can you recommend a good lawyer in my city,,,USD,,,none,,,,,,,,,,,,I cannot recommend lawyers. I can help you keep track of attorney fees and legal costs in your finances.
What does the civil code say about contracts,,,USD,,,none,,,,,,,,,,,,"Legal information is outside my scope. I am MIRA, a finance assistant. I can record and analyze expenses from legal proceedings."
How does the divorce process work,,,USD,,,none,,,,,,,,,,,,I cannot explain legal processes. I can help you record divorce-related costs in your personal finances.
Pague 850 de consulta con el pediatra desde Savings,gasto,850.0,USD,health,Savings,add_expense,1.0,850.0,,,,,,,,,,
Registra 1200 de vacunas del bebe en la clinica privada desde General,gasto,1200.0,USD,health,General,add_expense,1.0,1200.0,,,,,,,,,,
Gaste 2400 en formula lactea para el bebe este mes desde checking,gasto,2400.0,USD,food,checking,add_expense,1.0,2400.0,,,,,,,,,,
Pague 1800 de panales desechables desde Savings,gasto,1800.0,USD,other,Savings,add_expense,1.0,1800.0,,,,,,,,,,
Registra 3500 de panales de tela y accesorios para bebe en General,gasto,3500.0,USD,other,General,add_expense,1.0,3500.0,,,,,,,,,,
Desembolse 650 en toallitas humedas y crema para panales desde checking,gasto,650.0,USD,other,checking,add_expense,1.0,650.0,,,,,,,,,,
Pague 2200 de ropa para bebe desde Savings,gasto,2200.0,USD,other,Savings,add_expense,1.0,2200.0,,,,,,,,,,
Registra 4500 de coche de bebe y portabebe en General,gasto,4500.0,USD,other,General,add_expense,1.0,4500.0,,,,,,,,,,
Gaste 1600 en accesorios de lactancia y extractor en checking,gasto,1600.0,USD,health,checking,add_expense,1.0,1600.0,,,,,,,,,,
Pague 3800 de cuna y colchon de bebe desde Savings,gasto,3800.0,USD,other,Savings,add_expense,1.0,3800.0,,,,,,,,,,
Registra 900 MXN de consulta de nutricion infantil con rate 0.052,gasto,900.0,USD,health,General,add_expense,0.052,46.8,,,,,,,,,,
Gaste 2600 en medicina y antibioticos recetados por pediatra en checking,gasto,2600.0,USD,health,checking,add_expense,1.0,2600.0,,,,,,,,,,
Pague 1100 de cita con otorrinolaringologo pediatrico desde Savings,gasto,1100.0,USD,health,Savings,add_expense,1.0,1100.0,,,,,,,,,,
Desembolse 1900 en estudios de laboratorio pediatricos desde General,gasto,1900.0,USD,health,General,add_expense,1.0,1900.0,,,,,,,,,,
Registra 750 de crema hidratante y shampoo para bebe en checking,gasto,750.0,USD,other,checking,add_expense,1.0,750.0,,,,,,,,,,
Pague 5200 de silla de auto para bebe desde Savings,gasto,5200.0,USD,other,Savings,add_expense,1.0,5200.0,,,,,,,,,,
Gaste 2100 en mordedores juguetes educativos para bebe en General,gasto,2100.0,USD,entertainment,General,add_expense,1.0,2100.0,,,,,,,,,,
Registra 1350 de visita de urgencias al hospital pediatrico desde checking,gasto,1350.0,USD,health,checking,add_expense,1.0,1350.0,,,,,,,,,,
Pague 3200 de bañera y accesorios de higiene bebe desde Savings,gasto,3200.0,USD,other,Savings,add_expense,1.0,3200.0,,,,,,,,,,
Desembolse 6500 en hospital por parto y atencion neonatal en General,gasto,6500.0,USD,health,General,add_expense,1.0,6500.0,,,,,,,,,,
Pague 4500 de guarderia mensual desde Savings,gasto,4500.0,USD,other,Savings,add_expense,1.0,4500.0,,,,,,,,,,
Registra 6800 de colegiatura de kinder en General,gasto,6800.0,USD,other,General,add_expense,1.0,6800.0,,,,,,,,,,
Gaste 2200 en uniforme y tiles para kinder desde checking,gasto,2200.0,USD,other,checking,add_expense,1.0,2200.0,,,,,,,,,,
Pague 8500 de inscripcion al jardin de ninos privado en Savings,gasto,8500.0,USD,other,Savings,add_expense,1.0,8500.0,,,,,,,,,,
Registra 3200 de materiales escolares para primaria en General,gasto,3200.0,USD,other,General,add_expense,1.0,3200.0,,,,,,,,,,
Desembolse 5600 en libros de texto y cuadernos para primaria en checking,gasto,5600.0,USD,other,checking,add_expense,1.0,5600.0,,,,,,,,,,
Pague 9200 de colegiatura mensual de primaria privada desde Savings,gasto,9200.0,USD,other,Savings,add_expense,1.0,9200.0,,,,,,,,,,
Registra 4800 de clases extracurriculares de natacion y arte en General,gasto,4800.0,USD,entertainment,General,add_expense,1.0,4800.0,,,,,,,,,,
Gaste 1800 en mochila y utiles escolares para primaria en checking,gasto,1800.0,USD,other,checking,add_expense,1.0,1800.0,,,,,,,,,,
Pague 2400 de loncheras y termos escolares desde Savings,gasto,2400.0,USD,other,Savings,add_expense,1.0,2400.0,,,,,,,,,,
Registra 7500 de excursion escolar al parque de ciencias en General,gasto,7500.0,USD,other,General,add_expense,1.0,7500.0,,,,,,,,,,
Desembolse 12000 en anualidad de colegio primario privado en checking,gasto,12000.0,USD,other,checking,add_expense,1.0,12000.0,,,,,,,,,,
Pague 3500 de clases de ingles para ninos desde Savings,gasto,3500.0,USD,other,Savings,add_expense,1.0,3500.0,,,,,,,,,,
Registra 2200 de zapatos y ropa escolar en General,gasto,2200.0,USD,other,General,add_expense,1.0,2200.0,,,,,,,,,,
Gaste 950 en papel de construccion y materiales proyecto escolar en checking,gasto,950.0,USD,other,checking,add_expense,1.0,950.0,,,,,,,,,,
Pague 11500 de colegiatura mensual de secundaria privada en Savings,gasto,11500.0,USD,other,Savings,add_expense,1.0,11500.0,,,,,,,,,,
Registra 15000 MXN de inscripcion a preparatoria con rate 0.052,gasto,15000.0,USD,other,General,add_expense,0.052,780.0,,,,,,,,,,
Gaste 8500 en laptop para las clases de secundaria desde checking,gasto,8500.0,USD,other,checking,add_expense,1.0,8500.0,,,,,,,,,,
Pague 4200 de clases de matematicas y fisica particular en Savings,gasto,4200.0,USD,other,Savings,add_expense,1.0,4200.0,,,,,,,,,,
Registra 6800 de transporte escolar mensual para preparatoria en General,gasto,6800.0,USD,transport,General,add_expense,1.0,6800.0,,,,,,,,,,
Desembolse 3200 en libros de texto para preparatoria en checking,gasto,3200.0,USD,other,checking,add_expense,1.0,3200.0,,,,,,,,,,
Pague 9500 de examen de admision y tramites de preparatoria en Savings,gasto,9500.0,USD,other,Savings,add_expense,1.0,9500.0,,,,,,,,,,
Registra 5600 de viaje de estudios a museo y zoologico en General,gasto,5600.0,USD,entertainment,General,add_expense,1.0,5600.0,,,,,,,,,,
Gaste 14000 en pago de moralidad anual preparatoria privada en checking,gasto,14000.0,USD,other,checking,add_expense,1.0,14000.0,,,,,,,,,,
Pague 7800 de clases de preparacion para EXANI-II en Savings,gasto,7800.0,USD,other,Savings,add_expense,1.0,7800.0,,,,,,,,,,
Pague 18000 de colegiatura universitaria semestral desde Savings,gasto,18000.0,USD,other,Savings,add_expense,1.0,18000.0,,,,,,,,,,
Registra 25000 MXN de inscripcion universitaria con rate 0.052,gasto,25000.0,USD,other,General,add_expense,0.052,1300.0,,,,,,,,,,
Gaste 12000 en libros y material academico universitario desde checking,gasto,12000.0,USD,other,checking,add_expense,1.0,12000.0,,,,,,,,,,
Pague 8500 de renta de cuarto para universitario en ciudad diferente en Savings,gasto,8500.0,USD,housing,Savings,add_expense,1.0,8500.0,,,,,,,,,,
Registra 6200 de gastos de alimentacion y transporte universitario en General,gasto,6200.0,USD,food,General,add_expense,1.0,6200.0,,,,,,,,,,
Desembolse 35000 en pago de titulacion y tramites universitarios en checking,gasto,35000.0,USD,other,checking,add_expense,1.0,35000.0,,,,,,,,,,
Pague 22000 de maestria posgrado en Savings,gasto,22000.0,USD,other,Savings,add_expense,1.0,22000.0,,,,,,,,,,
Registra 9800 de seguro medico universitario anual en General,gasto,9800.0,USD,health,General,add_expense,1.0,9800.0,,,,,,,,,,
Gaste 15000 en intercambio academico y visa estudiantil en checking,gasto,15000.0,USD,other,checking,add_expense,1.0,15000.0,,,,,,,,,,
Pague 4500 de examen TOEFL para ingreso a universidad en Savings,gasto,4500.0,USD,other,Savings,add_expense,1.0,4500.0,,,,,,,,,,
Paid 850 for pediatrician visit from Savings,gasto,850.0,USD,health,Savings,add_expense,1.0,850.0,,,,,,,,,,
Register 1200 for baby vaccines at private clinic from General,gasto,1200.0,USD,health,General,add_expense,1.0,1200.0,,,,,,,,,,
Spent 2400 on baby formula this month from checking,gasto,2400.0,USD,food,checking,add_expense,1.0,2400.0,,,,,,,,,,
Paid 1800 for disposable diapers from Savings,gasto,1800.0,USD,other,Savings,add_expense,1.0,1800.0,,,,,,,,,,
Register 3500 for cloth diapers and baby accessories from General,gasto,3500.0,USD,other,General,add_expense,1.0,3500.0,,,,,,,,,,
Spent 650 on wet wipes and diaper rash cream from checking,gasto,650.0,USD,other,checking,add_expense,1.0,650.0,,,,,,,,,,
Paid 2200 for baby clothes from Savings,gasto,2200.0,USD,other,Savings,add_expense,1.0,2200.0,,,,,,,,,,
Register 4500 for baby stroller and baby carrier from General,gasto,4500.0,USD,other,General,add_expense,1.0,4500.0,,,,,,,,,,
Spent 1600 on breastfeeding accessories and breast pump from checking,gasto,1600.0,USD,health,checking,add_expense,1.0,1600.0,,,,,,,,,,
Paid 3800 for baby crib and mattress from Savings,gasto,3800.0,USD,other,Savings,add_expense,1.0,3800.0,,,,,,,,,,
Register 900 MXN for infant nutrition consultation with rate 0.052,gasto,900.0,USD,health,General,add_expense,0.052,46.8,,,,,,,,,,
Paid 2600 for prescription medicine from pediatrician from checking,gasto,2600.0,USD,health,checking,add_expense,1.0,2600.0,,,,,,,,,,
Paid 1100 for pediatric ENT appointment from Savings,gasto,1100.0,USD,health,Savings,add_expense,1.0,1100.0,,,,,,,,,,
Register 1900 for pediatric lab tests from General,gasto,1900.0,USD,health,General,add_expense,1.0,1900.0,,,,,,,,,,
Spent 750 on baby moisturizer and shampoo from checking,gasto,750.0,USD,other,checking,add_expense,1.0,750.0,,,,,,,,,,
Paid 5200 for baby car seat from Savings,gasto,5200.0,USD,other,Savings,add_expense,1.0,5200.0,,,,,,,,,,
Spent 2100 on baby teethers and educational toys from General,gasto,2100.0,USD,entertainment,General,add_expense,1.0,2100.0,,,,,,,,,,
Register 1350 for pediatric ER visit from checking,gasto,1350.0,USD,health,checking,add_expense,1.0,1350.0,,,,,,,,,,
Paid 3200 for baby bathtub and hygiene accessories from Savings,gasto,3200.0,USD,other,Savings,add_expense,1.0,3200.0,,,,,,,,,,
Register 6500 for hospital delivery and neonatal care from General,gasto,6500.0,USD,health,General,add_expense,1.0,6500.0,,,,,,,,,,
Paid 4500 monthly daycare fee from Savings,gasto,4500.0,USD,other,Savings,add_expense,1.0,4500.0,,,,,,,,,,
Register 6800 kindergarten tuition from General,gasto,6800.0,USD,other,General,add_expense,1.0,6800.0,,,,,,,,,,
Spent 2200 on kindergarten uniform and supplies from checking,gasto,2200.0,USD,other,checking,add_expense,1.0,2200.0,,,,,,,,,,
Paid 8500 for private preschool enrollment fee from Savings,gasto,8500.0,USD,other,Savings,add_expense,1.0,8500.0,,,,,,,,,,
Register 3200 for elementary school supplies from General,gasto,3200.0,USD,other,General,add_expense,1.0,3200.0,,,,,,,,,,
Paid 5600 for textbooks and notebooks for elementary school from checking,gasto,5600.0,USD,other,checking,add_expense,1.0,5600.0,,,,,,,,,,
Paid 9200 monthly private elementary school tuition from Savings,gasto,9200.0,USD,other,Savings,add_expense,1.0,9200.0,,,,,,,,,,
Register 4800 for swimming and art extracurricular classes from General,gasto,4800.0,USD,entertainment,General,add_expense,1.0,4800.0,,,,,,,,,,
Spent 1800 on backpack and school supplies for elementary from checking,gasto,1800.0,USD,other,checking,add_expense,1.0,1800.0,,,,,,,,,,
Paid 2400 for lunch boxes and school flasks from Savings,gasto,2400.0,USD,other,Savings,add_expense,1.0,2400.0,,,,,,,,,,
Register 7500 for science museum school field trip from General,gasto,7500.0,USD,other,General,add_expense,1.0,7500.0,,,,,,,,,,
Paid 12000 for private elementary school annual fee from checking,gasto,12000.0,USD,other,checking,add_expense,1.0,12000.0,,,,,,,,,,
Paid 3500 for children English language classes from Savings,gasto,3500.0,USD,other,Savings,add_expense,1.0,3500.0,,,,,,,,,,
Register 2200 for school shoes and clothing from General,gasto,2200.0,USD,other,General,add_expense,1.0,2200.0,,,,,,,,,,
Spent 950 on construction paper and school project materials from checking,gasto,950.0,USD,other,checking,add_expense,1.0,950.0,,,,,,,,,,
Paid 11500 for private middle school monthly tuition from Savings,gasto,11500.0,USD,other,Savings,add_expense,1.0,11500.0,,,,,,,,,,
Register 15000 MXN for high school enrollment with rate 0.052,gasto,15000.0,USD,other,General,add_expense,0.052,780.0,,,,,,,,,,
Spent 8500 on laptop for middle school classes from checking,gasto,8500.0,USD,other,checking,add_expense,1.0,8500.0,,,,,,,,,,
Paid 4200 for private math and physics tutoring from Savings,gasto,4200.0,USD,other,Savings,add_expense,1.0,4200.0,,,,,,,,,,
Register 6800 monthly school transportation for high school from General,gasto,6800.0,USD,transport,General,add_expense,1.0,6800.0,,,,,,,,,,
Paid 3200 for high school textbooks from checking,gasto,3200.0,USD,other,checking,add_expense,1.0,3200.0,,,,,,,,,,
Register 9500 for high school admission exam and processing fees from Savings,gasto,9500.0,USD,other,Savings,add_expense,1.0,9500.0,,,,,,,,,,
Spent 5600 on educational trip to museum and zoo from General,gasto,5600.0,USD,entertainment,General,add_expense,1.0,5600.0,,,,,,,,,,
Paid 14000 for private high school annual tuition from checking,gasto,14000.0,USD,other,checking,add_expense,1.0,14000.0,,,,,,,,,,
Paid 7800 for university entrance exam prep course from Savings,gasto,7800.0,USD,other,Savings,add_expense,1.0,7800.0,,,,,,,,,,
Paid 18000 for semester university tuition from Savings,gasto,18000.0,USD,other,Savings,add_expense,1.0,18000.0,,,,,,,,,,
Register 25000 MXN for university enrollment with rate 0.052,gasto,25000.0,USD,other,General,add_expense,0.052,1300.0,,,,,,,,,,
Paid 12000 for university textbooks and academic materials from checking,gasto,12000.0,USD,other,checking,add_expense,1.0,12000.0,,,,,,,,,,
Paid 8500 for student room rental in another city from Savings,gasto,8500.0,USD,housing,Savings,add_expense,1.0,8500.0,,,,,,,,,,
Register 6200 for food and transport expenses at university from General,gasto,6200.0,USD,food,General,add_expense,1.0,6200.0,,,,,,,,,,
Paid 35000 for graduation fees and administrative costs from checking,gasto,35000.0,USD,other,checking,add_expense,1.0,35000.0,,,,,,,,,,
Paid 22000 for graduate masters program from Savings,gasto,22000.0,USD,other,Savings,add_expense,1.0,22000.0,,,,,,,,,,
Register 9800 for annual university health insurance from General,gasto,9800.0,USD,health,General,add_expense,1.0,9800.0,,,,,,,,,,
Paid 15000 for academic exchange and student visa from checking,gasto,15000.0,USD,other,checking,add_expense,1.0,15000.0,,,,,,,,,,
Paid 4500 for TOEFL exam for university admission from Savings,gasto,4500.0,USD,other,Savings,add_expense,1.0,4500.0,,,,,,,,,,
Recibi 8500 de beca universitaria para mi hijo en General,ingreso,8500.0,USD,other_income,General,add_income,1.0,8500.0,,,,,,,,,,
Me entro 6200 de subsidio gubernamental por guarderia en Savings,ingreso,6200.0,USD,other_income,Savings,add_income,1.0,6200.0,,,,,,,,,,
Registra 12000 de pension alimenticia recibida en checking,ingreso,12000.0,USD,other_income,checking,add_income,1.0,12000.0,,,,,,,,,,
Recibi 25000 MXN de beca de excelencia academica para universitario con rate 0.052,ingreso,25000.0,USD,other_income,Savings,add_income,0.052,1300.0,,,,,,,,,,
Received 8500 university scholarship for my child from General,ingreso,8500.0,USD,other_income,General,add_income,1.0,8500.0,,,,,,,,,,
Got 6200 government daycare subsidy in Savings,ingreso,6200.0,USD,other_income,Savings,add_income,1.0,6200.0,,,,,,,,,,
Register 12000 child support payments received from checking,ingreso,12000.0,USD,other_income,checking,add_income,1.0,12000.0,,,,,,,,,,
Received 25000 MXN academic excellence scholarship for university student with rate 0.052,ingreso,25000.0,USD,other_income,Savings,add_income,0.052,1300.0,,,,,,,,,,
Ver mis gastos de pediatria y salud infantil este ano,,,USD,,,report,,,expenses,this_year,,,,,,,pediatra,
Resumen de gastos de formula y panales del mes pasado,,,USD,,,report,,,expenses,last_month,,,,,,,formula,
